body,url 
"🎉ДЕНЬ МОЛОДЕЖИ 2023 НА ДИВО ОСТРОВЕ!🎉

🔊23 июня в честь национального праздника Дня молодежи пройдет масштабный фестиваль на территории парка развлечений “Диво остров”. 

💥В рамках фестиваля развернется площадка лектория, где состоятся выступления спикеров и дискуссии о современных качествах для саморазвития и продвижения молодежи. 
🗣В числе спикеров - представители крупнейших ВУЗов города, молодежных организаций и компаний, транслирующих идеи саморазвития, гибкости и адаптации к новым веяниям. 
🎁Активных участников лектория ждут подарки! 
 
💥На главной сцене фестиваля выступят танцевальные, вокальные коллективы, молодые артисты, а хедлайнером музыкальной программы станут участники “Битвы каверов” на СТС - группа JD Band! 
Также на главной сцене участников фестиваля ждут розыгрыши призов. Принять участие в командных состязаниях вместе с сотрудниками сферы молодежной политики может каждый! 

📆Когда: 23 июня, 13:00–20:00 
📍Где: парк аттракционов “Диво Остров” (ул. Кемская 1А)
 
Вход свободный!

👥Организатор мероприятия - [https://vk.com/pmc_petrograd|молодежный центр “Петроградский” при поддержке сектора молодежной политики Петроградского района.]
 
📎Группа фестиваля: https://vk.com/petrafest 

#РГГМУ #RSHU #Гидромет #ДеньМолодежи",https://sun9-46.userapi.com/impg/qcu_RudIKuYhFY1rbM2pX3DzskZer0zBAQTb-Q/GcIye4gt7ck.jpg?size=1280x1280&quality=96&sign=9e96032a9814f772ef0ca0ab205c1338&c_uniq_tag=0cdxdSK1o-9H5-O3NNkd-dv65IgG77OjzNtwp_CaBVo&type=album
"📈 Делимся результатами опросов, которые прошли в начале апреля на платформе «Неравнодушный человек». В опросах приняли участие более 100 тысяч российских студентов из 300+ вузов по всей стране, в том числе студенты нашего университета! 
 
✍ Радость – самая частая эмоция у студентов (46%). На втором месте – спокойствие (39%); 
✍ 29% студентов считают, что в вузах надо улучшить поддержку со стороны вуза в начале карьеры; 
✍ 81% студентов принимали участие в благотворительных акциях или занимались волонтерством; 
✍ 72% студентов России доверяют ректору своего вуза
✍ ТОП-3 эмоций студентов по отношению к своему вузу: симпатия 41%, гордость 33%, безразличие 8%. 
 
Смотри в карточках самые интересные цифры. Делись в своих соцсетях с хештегом #нч_результатыопроса

 
#РГГМУ #RSHU #Гидромет",https://sun9-41.userapi.com/impg/yh9iXwtlGa3ckTadc0AfxOwOGUbDJ9_nAngW6A/j_uxvzSjTfg.jpg?size=1280x1280&quality=96&sign=221221465c69aa2e20d5f044492052e4&c_uniq_tag=Hc9YZniUbA7-ywJcF7IYuUNOrXXpV-B2M9esakhmNME&type=album
"🎉РГГМУ ПОЗДРАВЛЯЕТ ПОБЕДИТЕЛЕЙ!🎉
 
🔊14 июня 2023 года в РГГМУ состоялось награждение победителей Всероссийского этапа Студвесны 2023 – Мариам Заргарян и Алины Лобановой. 
 
👏Участницы в составе дуэта «Канон и фортепиано» достойно представили Санкт-Петербург и наш университет на всех этапах конкурса, выйдя в финал и одержав блестящую победу! Напомним, что дуэт занял 2 место, при этом 1 место никому присуждено не было! 
 
👏От имени ректора университета победителей поздравил проректор по внеучебной и воспитательной работе – Иван Иванович Палкин, торжественно вручив победителям грамоты и памятные подарки с символикой университета.
 
🏆Еще раз поздравляем с заслуженной победой и гордимся Вами! 🏆

#РГГМУ #RSHU #Гидромет #ЗнайНаших","https://sun9-9.userapi.com/impg/Hu0uuDES-1sX7DCyGLhpJQoOuYyHccjyel56fA/lFwOG7RL3NQ.jpg?size=510x340&quality=95&crop=24,0,792,528&sign=33bb7c284ecf1f3a1dbce09f00748987&c_uniq_tag=zXV5sAjPwWG-3D5IQLvpzSWZ7jZiIsJh2gyOYc2G3aE&type=album"
"💬ШУЛЕЙКИН ВАСИЛИЙ ВЛАДИМИРОВИЧ 

▶️Василий Владимирович родился 13 января 1895 г. в Москве. Во время учебы в Московском реальном училище Бажанова (бывшее Фидлера) Василий Владимирович увлекался физикой и математикой, проявив недюжинные способности при изучении этих предметов. В 1912 г. он поступил в Московское высшее техническое училище. Большое влияние на В. В. Шулейкина оказали профессора Н. Е. Жуковский и П. П. Лазарев, направившие его пытливый ум на проблемы гидродинамики и физики. 

✅Первые научные работы В. В. Шулейкина относятся к 1918 г., когда он только что окончил МВТУ. В 1921 г. он начал заниматься вопросами физики моря — областью знаний, которая продолжала интересовать его на протяжении всей его научной деятельности и развитие которой в СССР в значительной мере обязано трудам и таланту В. В. Шулейкина. 
Его основные работы относятся к области термики моря и теплового взаимодействия моря, атмосферы и материка. Василий Владимирович исследовал тепловые потоки с океана, проникающие в глубь материков. Им найдены также основные соотношения между элементами теплового баланса моря и элементами муссонного поля, в частности, теоретически определены значения скоростей муссонных ветров. 

🗓️В 1929 г. В. В. Шулейкин был избран членом-корреспондентом Академии наук СССР. 
В 1927 г. он начал читать факультативный курс физики моря на физико-математическом факультете Московского университета. В 1930 г. участвовал в организации Московского гидрометеорологического института, читал там курс физики. В 1943 г. участвовал в организации геофизического отделения на физическом факультете Московского университета, был заведующим кафедрой физики моря и профессором кафедры на этом факультете. Из числа его студентов вышло много исследователей моря, многие защитили кандидатские и докторские диссертации, являются руководителями больших коллективов. 

🗓️В 1947 г. за большой вклад в развитие советской науки В. В. Шулейкин был избран действительным членом Академии наук СССР. 
Велики заслуги В. В. Шулейкина в деле изучения морских волн. На основе экспериментальных данных им была создана новая фундаментальная теорема механики ветровых волн, выражающая закон нарастания длины волны под действием ветра, позволившая впервые замкнуть дифференциальные уравнения баланса энергии волн и построить дифференциальное уравнение поля ветровых волн в океане и мелководном море. 

▶️Большой вклад сделал Василий Владимирович и в организацию морских научных исследований в нашей стране. В 1929 г. он организовал первую в мире береговую гидрофизическую станцию в п. Кацивели (близ Симеиза), положившую начало Морскому гидрофизическому институту. Благодаря инициативе и стараниям Василия Владимировича в 1957 г. вступил в строй советского научного флота и вышел в Атлантический океан исследовательский корабль “Михаил Ломоносов”. 

✅На протяжении четверти века он руководил Черноморской гидрофизической станцией и некоторое время — Морским гидрофизическим институтом. С 1947 по 1950 г. возглавлял Главное управление гидрометеорологической службы при Совете Министров СССР. 

✅Василий Владимирович награжден двумя орденами Ленина, а также орденами Трудового Красного Знамени, Красной Звезды, “Знак Почета” и многими медалями. Его монография “Физика моря”, выдержавшая четыре издания и переведенная на ряд иностранных языков, была удостоена Государственной премии. В. В. Шулейкиным опубликовано 356 работ — книг, статей, учебных пособий. 

#РГГМУ #Гидромет #RSHU #НаучныйПолкРГГМУ",https://sun9-77.userapi.com/impg/QWY4OITvyalgjs2U4l1YhGbuuCG5iL1K0PTxoQ/rFnWmRckKck.jpg?size=510x389&quality=95&sign=68d2ef43cd44cbbd40952eba58ece30e&c_uniq_tag=rUF-Yu-X4yq-13kWQBRMhgYzh5nVFOnP74JRK0dGCJI&type=album
"🎭ВЕСТИ ТЕАТРА 🎭 
 
🎬ПЕРВЫЙ ТЕАТРАЛЬНЫЙ СЕЗОН - ЗАКРЫТ! 🎬 
 
На закрытии сезона прошло ⭐️НАГРАЖДЕНИЕ труппы ⭐️ 
грамотами и сертификатами ! 
 
Труппа театра, подошла даже к этому внутреннему мероприятию креативно , была задана тематика и дресс-код в стиле «ГЕРОИ КИНО». 
 
Из рук режиссера все члены команды получили свои награды , подписанные ректором - В.Л. Михеевым . 
 
Хочется отметить, что команда театра состоит не только из актеров, а также:фотографов, дизайнеров, хореографа, и даже завхоза! 
 
💪Вот такая большая команда первопроходцев ! 
 
Напомним, что за 1 год существования театра команда успела : 
✅ выпустить два спектакля ( три показа) 
✅дважды выступить на мероприятиях города. 
✅принять участие в фестивале «СтудВесна» 
✅ провести творческие встречи с приглашенными профессионалами.

#РГГМУ #RSHU #Гидромет","https://sun9-38.userapi.com/impg/MW6o3TdNmmsKbvS-DN1aZPdkOcFeVfJABklXSQ/ANLF235TGQc.jpg?size=510x340&quality=95&crop=24,0,792,528&sign=8fed964277984e35bbdebfdf019ee650&c_uniq_tag=-tVjQ0F6w4S-JxWS6IbJoOhX1KT5gL8HD8qiMvDSbZA&type=album"
"🔊17 июня 2023 года студентка 3 курса Куканова Полина и доцент Эмануэль Т.С. кафедры инновационных технологий управления в государственной сфере и бизнесе института морского права, экономики и управления приняли участие в работе Петербургского международного экономического форума.
 
👏Команда РГГМУ посетила мероприятия основной программы, а также представила наш вуз в рамках Международного молодежного экономического форума как финалисты Всероссийского конкурса «Моя страна - моя Россия»

✨Поздравляем!✨

#РГГМУ #RSHU #Гидромет #ЗнайНаших","https://sun9-74.userapi.com/impg/ZdoLV4-9xZFxemb0lWSuuJNhEie00beVFBretA/W6NWRvwzx-U.jpg?size=510x340&quality=95&crop=24,0,792,528&sign=a129f5b2497423f2012af1da59e3f387&c_uniq_tag=zDndjkZm5QKrj86gtv6r86vKWBNXoeCkro-BAnSu50c&type=album"
"🎉Итоги творческого конкурса ""Мое Даймище""!🎉

Даймище - не только база, где студенты проходят практику,приобретая важные навыки, это место вдохновения и красоты!

🔊Конкурс проходил по двум направлениям: ""Фото"" и ""Живопись""
Участники поделились своим невероятным творчеством и особым взглядом!

Мы рады огласить победителей:
☀1 место (номинация ""Фото"") - Гущина Аделина Станиславовна, ПГ-Б22-2-4 
☀2 место (номинация ""Фото"") - Сунгурова Татьяна Геннадьевна. ПМ-Б22-1-1 
 
☀1 место (номинация ""Живопись"") - Давыдова Полина Владимировна ПМ-Б22-1-3 
☀2 место (номинация ""Живопись"") - Измайлова Мария Аркадьевна ПМ-Б22-1-3 
☀3 место (номинация ""Живопись"") - Исаенко Евгений Константинович ПМ-Б22-1-3

👏Поздравляем победителей! И благодарим всех за участие!👏

🖼Публикуем лучшие работы участников конкурса!
📸Больше фото с конкурса, а также фото практических будней можно увидеть в альбомах группы:

📷Конкурс ""Мое Даймище"": https://vk.com/album-250783_296332007
📷Практика. Даймище2023 : https://vk.com/album-250783_296330792

#РГГМУ #RSHU #Гидромет",https://sun9-36.userapi.com/impg/VvTeD5syaDL8blVjU81w2UtbVKqv5F2_eY-_1w/fKDMxgUOojM.jpg?size=1280x960&quality=96&sign=3c60dbdb9c32f8354d2c86249d250c7a&c_uniq_tag=BteYhA76qtCycUQNu-61zO7HmmUS6DqV6k4f30SlnAg&type=album
"🔊15 июня 2023 года в выставочном зале музея Университета состоялось торжественное награждение участников художественной выставки Университета ""Вьетнам - Россия. Образ. Чувство. Творчество"" в рамках совместного с Ханойским филиалом института русского языка имени А.С. Пушкина и рядом других образовательных учреждений Вьетнама международного телемоста для вьетнамских и российских студентов и школьников «Друзья Арктики».

В выставке приняли участие следующие студенты: 
💫Королева Карина, Д-Б20-1 
💫Пичугина Любовь, Д-Б20-1 
💫Митянова Мария ,ДОЗ-Б20-1 
💫Темникова Елизавета, ДОЗ-Б19-1 
💫Евтигнеева Елизавета, ДОЗ-Б20-1 
💫Скрипниченко Диана, ДОЗ-Б20-1 
💫Валеева Алина, ДОЗ-Б20-1 
💫Синенко Виктория, ДОЗ-Б20-1 
💫Тревогина Алиса, ДОЗ-Б20-1 
💫Короткова Юлия, ДОЗ-Б19-1 
💫Шкапинцева Мария, ДОЗ-Б20-1

🤝Проректор по внеучебной и воспитательной работе Иван Иванович Палкин торжественно вручил благодарственные письма за плодотворное сотрудничество при организации и проведении международного телемоста «Друзья Арктики» и выставки ""Вьетнам - Россия. Образ. Чувство. Творчество"" секретарю-референту Мухартовене Юлие Сергеевне, доценту кафедры декоративно-прикладного искусства и реставрации живописи Регинской Наталье Владимировне и всем участникам выставки. 

🖼 Студенты кафедры декоративно-прикладного искусства и реставрации живописи написали акварельные работы с пейзажами Вьетнама, стремясь объединить их единой концепцией водной стихии, являющееся основой мироздания и буйной природы восточных стран. Водная гладь в акварели передаёт тончайшие нюансы богатства изумрудной зелени и серебристой паутины трепещущих всполохов струящихся брызг, которые кругами расходятся от весел бамбуковых лодочек, любимых местными жителями.

🖼Городской пейзаж под кистью юных художников превратился в романтический текст быта экзотической страны.

🖼Стремление художников передать колорит южного побережья, вырожен чёткими линиями кисти , акцентирующими неповторимое многообразие национальной культуры.

👁‍🗨Ниже, в комментариях, вы можете посетить виртуальную обзорную экскурсию по выставке

#РГГМУ #RSHU #Гидромет #ЗнайНаших","https://sun9-76.userapi.com/impg/jjAUljUPYUshNQ9I4RmS6HU5NMR49b8s_FYqRw/BWCdn9mZctM.jpg?size=510x340&quality=95&crop=24,0,792,528&sign=b31fd094116b0cf895388170ca182984&c_uniq_tag=v8KHlMyK_7fhpl7CvYnyDlBejRwrmxLlsZXr_bkI-nA&type=album"
"💬АЛИСОВ БОРИС ПАВЛОВИЧ 

▶️Алисов Борис Павлович — советский климатолог, доктор географических наук, профессор МГУ. 
В 1911 году Б.П. Алисов поступил на физико-математический факультет Московского университета. В 1915 году ушёл на фронт и участвовал в Первой мировой войне. В конце 1917 года, после Октябрьской революции, был арестован и просидел месяц в тюрьме. Затем с 1917 по 1921 годы, в период Гражданской войны, служил поваром в Красной Армии. 

🗓️С 1921 года вернулся к научной деятельности, занялся метеорологией. Научную деятельность начал с изучения климатических условий курортов Северного Кавказа, организовав в Кисловодске опорную актинометрическую станцию. В 1924 году опубликовал первые научные работы. 

🗓️В 1931 году переехал в Москву и до 1941 года работал в Государственном геофизическом институте. В 1933 году начал педагогическую деятельность в Московском гидрометеорологическом институте, где заложил основы преподавания климатологии. В 1936 году получил степень кандидата географических наук, защитив диссертацию «Динамико-климатологический анализ в применении к задачам частной климатологии». 

▶️В 1936 году предложил принципиально новую классификацию климата, основанную не на характеристиках климатических элементов (температура, влажность, радиационный фон, скорость ветра, количество осадков, испарение), а на динамике воздушных масс. Основные труды Алисова по географическим аспектам климатологии, в том числе по генетической классификации климатов земного шара и климатическому районированию. Исходя из существования четырёх основных географических типов воздушных масс, Алисов выделил четыре основных и три промежуточных климатических пояса. 

✅Основные пояса: 
• пояс экваториального воздуха; 
• пояс тропического воздуха; 
• пояс умеренных широт; 
• пояс арктического и антарктического воздуха. 
Промежуточные пояса: 
• субэкваториальный; 
• субтропический; 
• субарктический. 

▶️В каждом типе выделяются континентальный и морской подтипы. Выполненное на основе этой классификации районирование территории бывшего СССР и других регионов Земли и поныне не потеряло своей ценности. Современные студенты-географы изучают климатологию по учебникам профессора Алисова. 
👉🏻Внедрял в климатологию методы расчета теплового и водного балансов, считая, что это поднимает климатологию на новую ступень и укрепляет физическую базу микроклиматологии. Занимаясь разработкой методики климатологического анализа для познания климата отдельных территорий, определял климат как «многолетний режим погоды», каждой территории свойственен свой «тип погоды», так как количественные характеристики каждого типа связаны с приходом радиации, условиями циркуляции (переносом и трансформацией воздушных масс) и физическими свойствами подстилающей поверхности. Анализ повторяемости и смены этих типов вместе со статистикой характерных для них режимов метеорологических элементов Алисов назвал географией погоды. 

🗓️В 1938 году был назначен заведующим кафедрой климатологии. В 1941 году защитил докторскую диссертацию «Генетическая классификация климатов» на географическом факультете Московского государственного университета. В ноябре 1941 года перешёл в МГУ на должность профессора кафедры общей физической географии географического факультета. В 1944—1958 годы — заведующий кафедрой метеорологии и климатологии МГУ. 

✅Награждён орденом Ленина (1954). Огромная научная активность, а также разнообразная организационная работа была отмечена званием Заслуженный деятель науки РСФСР (1961). 

#РГГМУ #Гидромет #RSHU #НаучныйПолкРГГМУ",https://sun9-31.userapi.com/impg/QzpVRz9gAxtlBIQLKZ98HxrG1SdvOJwHT_dN4A/PQi8209Ue0s.jpg?size=510x389&quality=95&sign=0da80eb7f1b93460d7c941660c22175c&c_uniq_tag=BcO_Fz2Aq95wzYMQFgk8Qng4X2VVZUQjtQXqcjfRbjE&type=album
"🗻Стань частью команды [https://vk.com/forum_mashuk|Всероссийского молодёжного форума «Машук»] 🗻

🗣Форум ""Машук"" - это уникальная площадка для молодых профессионалов со всей страны в возрасте от 14 до 35 лет.

✅В этом году форум, посвященный Году педагога и наставника, пройдет в Пятигорске. Программа направлена на развитие профессиональных навыков педагогов и воспитателей, экскурсоводов и библиотекарей, блогеров – популяризаторов науки, тренеров неформального образования, а также бойцов студенческих отрядов. 
 
✅Тебя ждут встречи с экспертами и общепризнанными лидерами, мастер-классы, захватывающие экскурсии по Кавказским Минеральным Водам, образовательные программы и грантовый конкурс от Росмолодёжи!
 
Форум пройдёт на Комсомольской поляне города Пятигорска с 12 по 26 августа в два потока: 
📌 I смена — «Детство» — идеально подойдёт для сотрудников общеобразовательных учреждений и учреждений дополнительного образования, вожатых и специалистов по работе с детьми из «группы риска»; 
📌 II смена — «Юность» — рассчитана на преподавателей и воспитателей из образовательных организаций высшего образования, молодых учёных, работников отрасли культуры, коучей и тьюторов, лекторов Российского общества «Знание», представителей сферы медиа, блогеров и сценаристов. 
 
❗ Приём заявок осуществляется на платформе Росмолодёжь.События в срок до 23:59 19 июня 2023 года: https://events.myrosmol.ru/events/mashuk2023. 
 
💥Мы ждем именно тебя! До встречи на «Машуке»! 💥
 
#РГГМУ #RSHU #Гидромет #Машук2023 #МашукФорум #МолодёжьРоссии #Росмолодёжь #РоссияСтранаВозможностей",https://sun9-76.userapi.com/impg/31tscM-PPYpGPX0mhuyBIyxNfipfsOqe4mkHIA/4c_kg2sa4mE.jpg?size=1280x800&quality=96&sign=0380452e054e633c0c853826020bc39e&c_uniq_tag=b57DB9Uyrc8X4nWLoaAPdM0YejeNL7hLk5rqIz8paIQ&type=album
"💥Сессия в разгаре…💥 
 
💯Но сегодня оценки ставите вы, студенты! 
 
 💬Делитесь вашим мнением, выражайте свою неравнодушную позицию, отвечая на вопросы о качестве образования. Участвуйте в позитивных изменениях своего вуза! 
 
 📌Ссылку на онлайн-опрос можно найти на нашем телеграмм-канале: https://t.me/gidro_met
 
📌Опрос необходимо пройти до 20 июня, это займёт не более 15 минут и поможет собрать предложения по развитию вуза, вовремя узнать о проблемах в процессе обучения. 
 
 Ни пуха, ни пера...

#РГГМУ #RSHU #Гидромет",https://sun9-77.userapi.com/impg/EPQ2jGTJol0q0B7k5hOLgL0mpD7xgJA0mi7yFQ/3Fm0taogyxY.jpg?size=402x404&quality=96&sign=075d5bd93e6af2f10b06ddc8a7c5032e&c_uniq_tag=QsSBY5W5hTSgu-iM56RWlh3uH2LAJmAdz7GexTOOW0U&type=album
"☀Солнечный привет с базы практик Даймище!☀

🏆Мы рады объявить победителя видео-конкурса ""Лето Гидромета""!

Участникам было предложено в формате оригинального видео-ролика показать, что для них лето, практика, Даймище.

🎉Победителем видео-конкурса стал Васильев Виталий - Институт гидрологии и океанологии, 2 курс

🎉Поздравляем и желаем дальнейших успехов и новых свершений!

📽Ниже представлена работа победителя. Приятного просмотра!

#РГГМУ #RSHU #Гидромет #ЗнайНаших",https://sun9-77.userapi.com/impg/EPQ2jGTJol0q0B7k5hOLgL0mpD7xgJA0mi7yFQ/3Fm0taogyxY.jpg?size=402x404&quality=96&sign=075d5bd93e6af2f10b06ddc8a7c5032e&c_uniq_tag=QsSBY5W5hTSgu-iM56RWlh3uH2LAJmAdz7GexTOOW0U&type=album
"💃12 июня 2023 года состоялось самое масштабное и яркое событие - студенческий ""Бал дебютантов""!💃

💫""Бал дебютантов"" - первый современный студенческий бал, объединивший более тысячи гостей, семисот студентов из 13-ти крупнейших ВУЗ-ов в одном красочном празднике.

💫Более 1000 гостей, 700 лучших студентов и 120 дебютантов стали частью этого масштабного события. 

👑Участники бала закружились в торжественном танце дебютантов, который в этом году объединил рекордное количество пар в современной истории Санкт-Петербурга. 
 
👑Среди пар дебютантов в числе первых праздник открыли пары- представители нашего университета: 
 ✨Кокорина Дарья и Пронив Евгений - Метеорологический факультет
 ✨ Иртюго Елизавета и Самченко Илья - Экологический факультет

Представляли РГГМУ на «Бале дебютантов»:
 ✨ Михайловская Мария 
 ✨ Корсак Алексей 
 ✨ Юсупова Снежана 
 ✨ Юров Даниил 
 ✨ Суптельная Екатерина 
 ✨ Нукусси Фруктье 
 ✨ Хаирзаманова Юлия 
 ✨ Терещенко Даниил 
 ✨ Таран Юлия 
 ✨ Джамалова Алина 
 ✨ Малеев Егор 
 ✨ Мошуров Владислав
 ✨ Кузнецова Софья 
 ✨ Вахрушев Иван 
 
🎉Насыщенная программа никого не оставила равнодушным: выступление мировых звезд оперы и балета,разнообразные танцы под живое звучание оркестра, джазового бэнда и кавер-группы!

👑Это красочное событие стало ежегодной традицией культурной столицы России! В этом году ""Бал дебютантов"" прошел в большом мраморном зале Российского этнографического музея, собрав рекордное количество участников!

💫Организаторы ""Бала Дебютантов"" : [https://vk.com/ballassociation | Международная ассоциация балов]

#РГГМУ #RSHU #Гидромет #ЗнайНаших","https://sun9-26.userapi.com/impg/P6VptIJfHYsTfp_aUGxzW9cbK21mBpaMn2FAnA/m1mV6SRZQXY.jpg?size=510x340&quality=95&crop=24,0,792,528&sign=ef3b6616b305fc942c4d4f51c8277df8&c_uniq_tag=EblodM0ERNNnu_e6Tzg8sa7f5FDK3tPzSBFtGYla7eM&type=album"
"💬РГГМУ В ПОСЛЕВОЕННЫЕ ГОДЫ 

▶️Между тем набор студентов в институт год от года увеличивался, и в здании на наб. Макарова становилось тесно. Еще теснее было в студенческих общежитиях. Назрела необходимость расширения площадей ЛГМИ либо переселения института в другие здания. В 1957 г. проблема эта была решена путем обмена помещениями между ЛГМИ и Юридическим институтом Ленинградского университета. Обмен произошел удачный, поскольку площади нового здания были больше, чем в старом. Так наш институт обосновался на Малой Охте по адресу Малоохтинский проспект, д. 98, где и по сей день находится главное здание РГГМУ (первый корпус). Название «проспект» часто смущает приезжих, и не зря, ведь это не проспект в общепринятом смысле, застроенный домами по обеим сторонам, — это широкая набережная правого берега Невы, простирающаяся от моста Александра Невского (в 1957 г. его еще не было) до Финляндского железнодорожного моста. Таким образом, здание ЛГМИ опять выходило фасадом на великую водную артерию нашего города, символизируя тем самым неразрывную связь специализированного обучения в вузе и природной среды. 

✅Новое здание было сравнительно молодым, его проектировал архитектор Л.М. Хидекиль в 1935–1937 гг. для Дома культуры. Согласно строительным планам Дом культуры предполагалось ввести в строй в 1942 г., но началась война, и в 1941 г. строительство приостановилось, хотя основные работы по возведению «коробки» (стен и перекрытий) были сделаны. В годы войны в этом утепленном, по возможности, помещении располагался госпиталь, на прилегающих земельных участках разбивали огороды. К счастью, во время войны здание практически не пострадало, через четыре года после Победы его начали достраивать и 25 декабря 1953 г. сдали в эксплуатацию Юридическому институту ЛГУ. Несмотря на архитектурную фундаментальность здания, подчеркнутую четырнадцатью мощными пилонами на фасаде, внутренние помещения его в целом мало были приспособлены для учебного процесса. Это и понятно — ведь оно возводилось как место отдыха и творческого досуга. Преобладали широкие рекреации и коридоры, три этажа были окаймлены комнатами для занятий с потолками 6-метровой высоты, на 3-м этаже располагался вместительный концертный зал. Пришлось все это великолепие довольно основательно перестраивать. Второй этаж до сих пор хранит черты первоначальной планировки, а вот 3-й этаж был поделен на два: современные 3-й и 4-й этажи. Большие залы и коридоры дробились на более мелкие помещения, превращаясь в аудитории, лаборатории, кафедры. 

🗓️В 2000-х годах даже помещения под крышей и в полуподвальном этаже были превращены в ряд аудиторий и учебных комнат. Все это следствие неуклонного увеличения числа студентов и расширения учебного плана за счет введения все новых дисциплин, учитывающих поступательное развитие науки. 

▶️За время с 1957 г. до наших дней внешний вид первого корпуса не изменился, но усилиями студентов и преподавателей окружающая местность была существенно облагорожена. Перед фасадом здания высадили тополя, которые быстро разрослись, заслоняя собой институт от вредного влияния транспортного потока по Малоохтинскому проспекту (в середине 2000-х годов они были, к сожалению, вырублены в связи с расширением проезжей части проспекта). Уже в 1958 г. к югу от здания института, также своими силами, был разбит парк, получивший впоследствии имя Валентины Терешковой, первой в мире женщины-космонавта (Заневский парк). 
При посадке деревьев предпочтение отдали букам и вязам. Уже многие десятилетия парк украшает Малую Охту, бедную, в целом, на зеленые зоны. Здесь проходят занятия физкультурой и ежегодная церемония посвящения в студенты первокурсников. 

#РГГМУ #Гидромет #RSHU #НаучныйПолкРГГМУ",https://sun9-6.userapi.com/impg/8C-w6rOOQwPJtG0dgbr4dMVyIRAzpBdntY3BIA/a12IT4EhmrQ.jpg?size=510x389&quality=95&sign=5f80f8b1ad26ee73aba06bc5187181aa&c_uniq_tag=1jsoKyGTVTj5f216UHuNM6AQ-NdhfkqTEhQLefd3jPk&type=album
"🇷🇺12 ИЮНЯ – ДЕНЬ РОССИИ🇷🇺
 
Уважаемые сотрудники и студенты!
От всей души поздравляю вас с общенациональным праздником – Днем России!

Этот праздник занимает особое место в современной истории нашего государства. 12 июня 1990 года страна, получившая название «Российская Федерация», обрела суверенитет. Исторический выбор нашего народа определил будущее России и открыл новые перспективы.
 
Праздник знаменует преемственность традиций патриотизма. Благодаря труду и талантам многих поколений наших предков создавалась великая держава. Ее самоотверженно защищали от врагов, приумножали культурный и духовный потенциал.
 
Незыблемые понятия «патриотизм», «гражданственность», «служение Отечеству», «свобода» и «справедливость» на протяжении веков сплачивают наш многонациональный народ. Эти нравственные ориентиры передаются из поколения в поколение, и сейчас они помогают нам уверенно добиваться поставленных целей.
 
Мы живем в непростые времена, но Россия достойно отвечает на новые вызовы, становится страной новых идей и возможностей. От каждого из нас, от нашего добросовестного труда зависят судьба России и ее дальнейшие успехи.
 
Мы должны быть достойны великой истории нашего Отечества, должны бережно хранить память о ратных и трудовых подвигах предков. Этот праздник объединяет всех, кто любит Родину, кто трудится во имя ее процветания.
 
Искренне желаю вам здоровья, семейного благополучия, успешной реализации намеченных планов и новых достижений!
 
Ректор 
В. Л. Михеев",https://sun9-38.userapi.com/impg/fm0Jr777kXos5uEGfTnbnKHxqjiePXZ3drAhqQ/-IdBg48p02E.jpg?size=780x519&quality=96&sign=16c353e1c6933b0e72c02cb1520576f1&c_uniq_tag=fXYmYujDFUKklQu3irQas3S_TA6op7EvIlpOhGw3Aio&type=album
